date,portfolio_volatility,average_correlation,pc1_variance_share,regime_stress_score,regime
2018-04-13,0.06281084224373473,0.16127440031957266,0.3638597442738457,0.4403829416884247,calm
2018-04-16,0.0629353413170123,0.16243538488930667,0.3617192223701819,0.4428509343763582,calm
2018-04-17,0.06311427569127995,0.16341321418309704,0.3614839257832085,0.44574652777777785,calm
2018-04-18,0.06300644607740023,0.16717922945384786,0.3625056572348569,0.4512353706111834,calm
2018-04-19,0.06351692173219044,0.17365971737965583,0.364467799863404,0.474025974025974,calm
2018-04-20,0.06410064606250704,0.19373378814720194,0.3769680361479494,0.5118893212278426,transitional
2018-04-23,0.06423200072658573,0.20482966187624152,0.3864609037499516,0.5306563039723662,transitional
2018-04-24,0.06421217171068895,0.2025650251391325,0.3841603545110776,0.523070288917637,transitional
2018-04-25,0.06371964838867095,0.19847056962707793,0.38353804045193374,0.5129198966408268,transitional
2018-04-26,0.06381145162175375,0.2006753611697329,0.38363218138134847,0.5152688172043011,transitional
2018-04-27,0.06327240205900259,0.18379518956604396,0.3728196454593059,0.48625429553264604,calm
2018-04-30,0.06338116897481956,0.19379665782626693,0.3798710278741937,0.5006435006435006,transitional
2018-05-01,0.05937852008337346,0.1582933511889737,0.368318847926085,0.37446443873179086,calm
2018-05-02,0.057326486588559544,0.17237943252649088,0.37439178033743525,0.3658536585365853,calm
2018-05-03,0.05744427552904596,0.17890680338929354,0.37250845773369023,0.3752136752136752,calm
2018-05-04,0.05680574340667476,0.16880388530479323,0.36631999905872836,0.3474178403755868,calm
2018-05-07,0.05438216291597316,0.16618920543683566,0.36916603174853907,0.31202046035805625,calm
2018-05-08,0.0543848006954446,0.1692896928552347,0.3651455029988125,0.31885908897403153,calm
2018-05-09,0.053442740797221826,0.1623138902488077,0.3636763373696166,0.2899659863945578,calm
2018-05-10,0.05419431520783032,0.16709396856959285,0.3669430671172454,0.3129511677282378,calm
2018-05-11,0.05332764313953308,0.18987418349622515,0.3883703533089456,0.3532654792196777,calm
2018-05-14,0.05206180844991509,0.1763632277251917,0.38541982352509185,0.3074968233799238,calm
2018-05-15,0.055167711076569065,0.21237567127338317,0.41146803887090533,0.43612521150592215,calm
2018-05-16,0.05390696028304254,0.20287542767975136,0.40605496827555376,0.400929446556823,calm
2018-05-17,0.05235938059007084,0.18475972803960486,0.39510131964877887,0.3426160337552742,calm
2018-05-18,0.05221345710980045,0.17909802346053538,0.39305354847640367,0.3236409608091024,calm
2018-05-21,0.05071570090397031,0.16657013342664517,0.393353823160614,0.2878787878787879,calm
2018-05-22,0.05024865834237099,0.16367965745265825,0.39357306798086933,0.28036990332072304,calm
2018-05-23,0.048799805615410495,0.14470739912759492,0.3913318431170002,0.2518891687657431,calm
2018-05-24,0.049211011643787876,0.16030859095116987,0.40140151518417033,0.2775681341719078,calm
2018-05-25,0.04903861296502833,0.15800627063610806,0.40114358864300326,0.2734505862646566,calm
2018-05-29,0.049240206862733546,0.14572988634029507,0.40188765521635494,0.2701798410706817,calm
2018-05-30,0.049115383372809684,0.1394209770855643,0.4020081602034016,0.26357560568086885,calm
2018-05-31,0.04867482276367415,0.13691269466817918,0.40217654515363915,0.26115978306216103,calm
2018-06-01,0.04860866945652504,0.13323275161973397,0.4047062575373212,0.2604166666666667,calm
2018-06-04,0.04867391856832589,0.13765050393655145,0.40790213279610293,0.27091136079900124,calm
2018-06-05,0.04881593718738445,0.14793487367925848,0.4079502411821385,0.2817955112219451,calm
2018-06-06,0.04861434117343824,0.1407905748760498,0.4074345647195384,0.2731423827314238,calm
2018-06-07,0.048910939772826595,0.14297646237610043,0.4066063747085,0.2765339966832504,calm
2018-06-08,0.04883627442792859,0.1433885018618001,0.4058984541909679,0.27619047619047615,calm
2018-06-11,0.048731253861395867,0.14413291074169246,0.40703802109324166,0.2775020678246485,calm
2018-06-12,0.048725766546576094,0.14495730722644068,0.40833552591160815,0.28087567121024365,calm
2018-06-13,0.048505790390831374,0.1508529991871792,0.4122163684944135,0.2924917491749175,calm
2018-06-14,0.04840280604878613,0.13999992141890358,0.409156447617334,0.2727647301194891,calm
2018-06-15,0.04765989832234898,0.13361930033961436,0.41090546884835605,0.2654320987654321,calm
2018-06-18,0.0471143550994189,0.14286006433359494,0.4111695532800632,0.27373612823674476,calm
2018-06-19,0.046989574471608904,0.15727847450305257,0.420101342102782,0.30254515599343185,calm
2018-06-20,0.04450376016200262,0.13302852056781594,0.4324205181338796,0.26609266092660927,calm
2018-06-21,0.044182791266311805,0.14252900847876843,0.4334988361687783,0.2751842751842752,calm
2018-06-22,0.04383722350764204,0.15181672865087312,0.44542553953700126,0.3042944785276074,calm
2018-06-25,0.043381776722115906,0.1488001782065777,0.44865069761943377,0.3055555555555556,calm
2018-06-26,0.04332049578858825,0.15858086019144912,0.4437226369577597,0.295797633618931,calm
2018-06-27,0.043422619253374296,0.1539850409793769,0.4327392444299359,0.2754686226568867,calm
2018-06-28,0.04307588752175079,0.15105027295771617,0.4337524405379394,0.2706552706552707,calm
2018-06-29,0.043276455355357964,0.15411561947196267,0.4328202475612939,0.2739837398373984,calm
2018-07-02,0.043546967271053255,0.17034690214537976,0.42389047051913387,0.2988225740966301,calm
2018-07-03,0.04390048602420099,0.1703424772978364,0.4284527978051803,0.3098134630981346,calm
2018-07-05,0.04404906583772978,0.1781332405858208,0.4290501265692125,0.3244228432563791,calm
2018-07-06,0.04445342033345454,0.18787993207834403,0.42766267962172444,0.34749190938511326,calm
2018-07-09,0.04438404629793344,0.19657783416447355,0.41862147473543365,0.34060606060606063,calm
2018-07-10,0.04426165101045335,0.19785813705098265,0.41869378563740195,0.3401937046004842,calm
2018-07-11,0.0441318528446187,0.18774940554346578,0.41149068654718235,0.3147924224103184,calm
2018-07-12,0.04442900001526769,0.19396397733941523,0.41119397582049394,0.3256843800322061,calm
2018-07-13,0.043952054771107696,0.19074060546546096,0.4136219879836649,0.3208685162846803,calm
2018-07-16,0.04268753057384408,0.1732944260978066,0.4142341520349878,0.27751004016064257,calm
2018-07-17,0.04120523222710354,0.1502179195903895,0.41257682878912244,0.23265142398716407,calm
2018-07-18,0.040912582136783844,0.14729165208831446,0.41206600092612694,0.2279647435897436,calm
2018-07-19,0.04063953493849026,0.15211007850038416,0.41861490814375896,0.2424969987995198,calm
2018-07-20,0.04000203054990296,0.12564689160805093,0.41463173360962513,0.2070343725019984,calm
2018-07-23,0.040383100002914285,0.12956408427687108,0.4188269153322704,0.2187624750499002,calm
2018-07-24,0.04085491952523145,0.1461080638148025,0.4098093013810407,0.2196969696969697,calm
2018-07-25,0.04105249036187225,0.14968808429393912,0.40952244740848504,0.22301871764237355,calm
2018-07-26,0.04063819694107734,0.1409263511432449,0.41415649449128134,0.22633253778838505,calm
2018-07-27,0.04032059910245115,0.1353645433107809,0.41616961630449717,0.22010329757647992,calm
2018-07-30,0.040382757310602826,0.13720712251974418,0.41511808525150085,0.22222222222222224,calm
2018-07-31,0.040376771150996874,0.14024651632706603,0.4169266643010602,0.22750693618707887,calm
2018-08-01,0.041224088256254364,0.14860682056442392,0.41686221347716973,0.24465558194774348,calm
2018-08-02,0.0412630539299747,0.14484601607145947,0.4156078410584611,0.23882957690786874,calm
2018-08-03,0.04173217791695457,0.15249298842150555,0.41534882642274634,0.24802527646129544,calm
2018-08-06,0.040164584502348354,0.13663408359496265,0.4160166586833185,0.21972386587771206,calm
2018-08-07,0.04001247798202858,0.13024181398460905,0.41763001811267814,0.21591804570527975,calm
2018-08-08,0.03986743620527703,0.1281817289101675,0.41487448348054257,0.20779220779220778,calm
2018-08-09,0.035293020379309176,0.07364353416994006,0.4341864218957588,0.17099056603773585,calm
2018-08-10,0.03527844302330112,0.07069954432396561,0.4385866539409963,0.16921868865331766,calm
2018-08-13,0.03634138308453472,0.07449667738038576,0.43655290175608763,0.17686274509803923,calm
2018-08-14,0.03616130187657077,0.07368244165642716,0.4324011583854636,0.16803760282021152,calm
2018-08-15,0.036731974506152704,0.06518279481572893,0.4399225294768216,0.1674491392801252,calm
2018-08-16,0.03695941028694488,0.06817832736952438,0.43951939895600006,0.17272372020320437,calm
2018-08-17,0.03747584199451438,0.07409718328953661,0.43876664262088105,0.18071818891491023,calm
2018-08-20,0.037494329103070205,0.07808501725793222,0.4384969213926863,0.1898635477582846,calm
2018-08-21,0.03767678729844156,0.07557269459515202,0.43901356112817486,0.18769470404984423,calm
2018-08-22,0.03752461189508315,0.09515381839527734,0.4165745372552552,0.17736289381563594,calm
2018-08-23,0.03802777558930957,0.11081500524029071,0.40386095210161155,0.16317016317016317,calm
2018-08-24,0.039898274644982565,0.12191396060107154,0.40117484484261295,0.17772603802871556,calm
2018-08-27,0.040028415876466585,0.1241579033669054,0.4046918982328823,0.18720930232558142,calm
2018-08-28,0.04065364272046557,0.13381932087252163,0.3995612833167418,0.19396051103368175,calm
2018-08-29,0.04133780806065973,0.13464866576253418,0.40306671641258207,0.20610982211910286,calm
2018-08-30,0.0414189573458515,0.14286620601015215,0.39426877715868947,0.20471224410969488,calm
2018-08-31,0.04120414596620224,0.14178207856690989,0.39362787902785706,0.2017746913580247,calm
2018-09-04,0.0421565689694738,0.1570244278810373,0.38341088411019036,0.20809248554913296,calm
2018-09-05,0.04216766723201959,0.15453747482999786,0.38359856501318557,0.20862201693610471,calm
2018-09-06,0.04227951282120198,0.15429097290416333,0.3822662479632542,0.20799692425990005,calm
2018-09-07,0.04283973150321614,0.16251911597249816,0.38081507247377827,0.22235023041474652,calm
2018-09-10,0.04321688855195233,0.1760245798604021,0.3686702981779603,0.24626006904487918,calm
2018-09-11,0.042673241462293406,0.17652683945072903,0.37450282386650263,0.24559386973180078,calm
2018-09-12,0.04305069457219236,0.17792725772274479,0.37171304684556483,0.25105243015690776,calm
2018-09-13,0.04323267519643219,0.18389035523273975,0.36490804957642714,0.2626146788990826,calm
2018-09-14,0.0431833934097443,0.1875870464137212,0.3607471177388044,0.2611683848797251,calm
2018-09-17,0.04327471748860672,0.18666062858847113,0.3642825298866052,0.26659038901601834,calm
2018-09-18,0.04346354671437102,0.18275461145311636,0.36893038443918125,0.2678095238095238,calm
2018-09-19,0.043045574739550965,0.18335636509261036,0.37316804899942213,0.2636986301369863,calm
2018-09-20,0.04458094485438166,0.2095969887167987,0.3777019794295924,0.32421132649182816,calm
2018-09-21,0.04537735424113301,0.2309452058781722,0.3941509479989375,0.3777524677296887,calm
2018-09-24,0.045443788193354644,0.2326757789298024,0.3945350538799168,0.3807356844899507,calm
2018-09-25,0.045239513538339104,0.23371058694637664,0.39571842814809854,0.3810606060606061,calm
2018-09-26,0.04486602568031975,0.22526744491451392,0.38866418788678686,0.3560348089292471,calm
2018-09-27,0.044428132110945255,0.22087955529095732,0.38128842083814557,0.33219954648526073,calm
2018-09-28,0.043478927101357326,0.203330046840661,0.3702243609805471,0.29331823329558326,calm
2018-10-01,0.043052145783991594,0.1954813655237056,0.368325880021402,0.27526395173454,calm
2018-10-02,0.04340763008888324,0.19593800710013692,0.37237757708851543,0.2847457627118644,calm
2018-10-03,0.044710050356972536,0.20469405864522927,0.3795051299593149,0.3227990970654627,calm
2018-10-04,0.04457333545704562,0.2117796108422966,0.387552930732101,0.3359639233370913,calm
2018-10-05,0.04406676276869695,0.19668490859698018,0.38462787320839803,0.3055555555555555,calm
2018-10-08,0.04467690618826123,0.20142811568334337,0.386561659658889,0.32620922384701917,calm
2018-10-09,0.045405123670262545,0.2048015966777649,0.3874915330444224,0.3464419475655431,calm
2018-10-10,0.04654496877520181,0.19024173133699376,0.3870121483166056,0.3329592218481107,calm
2018-10-11,0.04763152738146176,0.16178848203522497,0.39899623981635546,0.30455904334828104,calm
2018-10-12,0.04759338856848505,0.16165711199176117,0.40328144275574745,0.3124300111982083,calm
2018-10-15,0.04759047338486995,0.1746056042764524,0.41299780584654916,0.36204325130499626,calm
2018-10-16,0.04830279324247974,0.18209374316373605,0.40611677519511036,0.3649906890130354,calm
2018-10-17,0.04825591495283226,0.17986906686406093,0.4066052265768166,0.3608630952380953,calm
2018-10-18,0.04838921271074085,0.17732898304099082,0.4058897872384376,0.3552582683017466,calm
2018-10-19,0.047906230697696034,0.17587056462456457,0.4068440971244004,0.3500371195248701,calm
2018-10-22,0.04833978777218444,0.18117922234554995,0.4073467175804549,0.3670745272525027,calm
2018-10-23,0.048336583387743805,0.1807840834568149,0.40986358485843893,0.3711111111111111,calm
2018-10-24,0.048933469445905854,0.16512375200138557,0.4082816938797035,0.34295227524972255,calm
2018-10-25,0.04837232615243383,0.15491026488876275,0.40767536117288766,0.32039911308203994,calm
2018-10-26,0.048378125899208,0.1540973058770331,0.4147530470313556,0.3388704318936877,calm
2018-10-29,0.048217983028619106,0.1535645690203041,0.41561944693152203,0.3366519174041298,calm
2018-10-30,0.04821180870227561,0.15219302657648076,0.42458006051817265,0.3546961325966851,calm
2018-10-31,0.04824892458551119,0.14832900952958716,0.426627269360612,0.3528329654157469,calm
2018-11-01,0.052020289057186773,0.1794706598014225,0.43140782956726115,0.43770672546857775,calm
2018-11-02,0.05296731965721543,0.19206382702846855,0.4361084249247655,0.4798091042584434,calm
2018-11-05,0.05334197024555062,0.20116454461343927,0.43905355132867024,0.5016501650165016,transitional
2018-11-06,0.052793020428723435,0.20155210280818023,0.43998362814800623,0.49963369963369964,transitional
2018-11-07,0.05404786454369412,0.21094494935047417,0.4391298986558516,0.5254299304793267,transitional
2018-11-08,0.053818864667383566,0.22655498376012378,0.4551320097240331,0.5760233918128655,transitional
2018-11-09,0.054236454223448784,0.21588891538010277,0.44273586343694793,0.5410733844468784,transitional
2018-11-12,0.05486365108179747,0.20846107862983893,0.4329124860060656,0.5229759299781181,transitional
2018-11-13,0.05423325010157283,0.19902967025646734,0.42764368949769616,0.49398907103825135,calm
2018-11-14,0.054109048665613675,0.19924230491650988,0.42755582104861156,0.49272197962154296,calm
2018-11-15,0.05405841329554924,0.18720944371370557,0.4259272111447912,0.47691748455107236,calm
2018-11-16,0.05454122909931783,0.19870126106319924,0.43444334852838346,0.5083514887436457,transitional
2018-11-19,0.053133681544098234,0.18714478648557656,0.43222179333170724,0.46753717809212914,calm
2018-11-20,0.053793085003430344,0.19359458800720628,0.43267784359495187,0.48550724637681153,calm
2018-11-21,0.05345364155361706,0.18932729260520453,0.4260689388525627,0.4701411509229099,calm
2018-11-23,0.052435377695002075,0.18611979018358712,0.4276409271531837,0.4526391901663051,calm
2018-11-26,0.052819350771656684,0.18834929394510358,0.4291639420332106,0.4647887323943662,calm
2018-11-27,0.052806948262414756,0.18621454912550356,0.42777830627473856,0.4595959595959596,calm
2018-11-28,0.054007569750222965,0.18715232266774098,0.4172938912612448,0.4583783783783784,calm
2018-11-29,0.05399387677940465,0.18420986122939126,0.41339220666109705,0.4431245500359971,calm
2018-11-30,0.05393777085491822,0.18241430931029143,0.41014564847594653,0.4275440489032722,calm
2018-12-03,0.055102755064397005,0.19213529224064438,0.4108772351982382,0.461566091954023,calm
2018-12-04,0.05479550576873577,0.17118883240113938,0.40875173438457607,0.41298887692859704,calm
2018-12-06,0.05493433647354714,0.17277049071995518,0.4091457368986057,0.4204301075268817,calm
2018-12-07,0.054854725195475997,0.16429248762316226,0.40664864920820953,0.3952738990332975,calm
2018-12-10,0.054699492662289385,0.1527213268046673,0.4006141805019642,0.3623032904148784,calm
2018-12-11,0.054395683557203894,0.14784674706512244,0.396108189210732,0.345837799214005,calm
2018-12-12,0.05490619175771869,0.14650979357012925,0.3923320293573379,0.34653818700927913,calm
2018-12-13,0.054738339463190976,0.14348532153368004,0.38413568616181065,0.32727272727272727,calm
2018-12-14,0.055719964216593414,0.14871960686236288,0.3837995636435437,0.3429487179487179,calm
2018-12-17,0.05429572522760563,0.13426802407304708,0.38699132292943056,0.311988616150836,calm
2018-12-18,0.053972294434989014,0.13660699944810045,0.38858144811148165,0.31165600568585644,calm
2018-12-19,0.05406713065764322,0.12948201043818627,0.37766444113456277,0.2921547745828896,calm
2018-12-20,0.05400361197420538,0.11698149770129414,0.3654241878095871,0.27304964539007087,calm
2018-12-21,0.05514128783127343,0.1276618845895311,0.3690674713456114,0.3028692879914984,calm
2018-12-24,0.05505532788796792,0.12249709006717871,0.37105474740788874,0.30042462845010615,calm
2018-12-26,0.05659240882346618,0.11124412792397247,0.3846925312094205,0.31813361611876995,calm
2018-12-27,0.05704171618683777,0.11317789834499922,0.3820095990563507,0.31956214689265533,calm
2018-12-28,0.05735594798790463,0.1205000656494108,0.38776263767120406,0.34215167548500885,calm
2018-12-31,0.05703318781614694,0.11578341205362178,0.3783109537868321,0.3199436222692037,calm
2019-01-02,0.05671001902452045,0.10924128278416374,0.3760441706551247,0.3097500879971841,calm
2019-01-03,0.05661183771054631,0.11298043585824283,0.3904286223443176,0.329817158931083,calm
2019-01-04,0.0566846543364555,0.09392126851389783,0.38877215545971183,0.31260976466455914,calm
2019-01-07,0.056346322690852414,0.087802194016617,0.3865546450095688,0.29789473684210527,calm
2019-01-08,0.054756731307435,0.08163590790747677,0.3933352043625508,0.28496319663512093,calm
2019-01-09,0.05452074074181136,0.07272854392117852,0.35955289005109525,0.22443977591036415,calm
2019-01-10,0.05494784644071715,0.08180709738534951,0.36225622045002015,0.254634487583071,calm
2019-01-11,0.055283235800056625,0.08773307691463836,0.36606585176084944,0.2686932215234102,calm
2019-01-14,0.05423247150041608,0.08370092805875962,0.3681215986546087,0.2481675392670157,calm
2019-01-15,0.05388892912324308,0.07698442906799774,0.3649357490169178,0.2290794979079498,calm
2019-01-16,0.05315958363327781,0.07500845604951453,0.36637820951542543,0.21525600835945666,calm
2019-01-17,0.053537578846152775,0.07584269500920196,0.3651737607770713,0.22233820459290188,calm
2019-01-18,0.053141101907344425,0.0682117983357454,0.37016573383343465,0.20611748348974623,calm
2019-01-22,0.05312219736235067,0.06856535476213568,0.37396178153558046,0.20972222222222223,calm
2019-01-23,0.05194217228877848,0.07056595991265398,0.3733776726654777,0.19285466527922304,calm
2019-01-24,0.051966664900871234,0.07010785176276116,0.3649823502478679,0.1853776853776854,calm
2019-01-25,0.05315947934143682,0.07131947853808442,0.3500559677348795,0.19833852544132916,calm
2019-01-28,0.052859575521565116,0.06651556042347735,0.3487454609635809,0.1884508990318119,calm
2019-01-29,0.05277865571022513,0.06066339666904937,0.3394956946960837,0.1751295336787565,calm
2019-01-30,0.05367890135362638,0.06733124678614215,0.331866027887791,0.20151828847481024,calm
2019-01-31,0.051632494637630165,0.053710668339479364,0.3319812936625519,0.1523612547397449,calm
2019-02-01,0.05065446248191576,0.04362964462032631,0.33997491805930563,0.1415289256198347,calm
2019-02-04,0.05063744170403148,0.04827615000306772,0.3442108302923569,0.14482284141726867,calm
2019-02-05,0.0506323394465956,0.04745359197408929,0.34297671373629746,0.1443298969072165,calm
2019-02-06,0.04991708556071947,0.04769566906630675,0.34521536419344384,0.14212152420185376,calm
2019-02-07,0.049530893472464914,0.042029644286299205,0.3456657606861171,0.13545953360768176,calm
2019-02-08,0.04872013000844788,0.04454771923101475,0.35608637845535196,0.1329222336416581,calm
2019-02-11,0.047591703682763054,0.04951531199738507,0.3695391617330841,0.1375770020533881,calm
2019-02-12,0.04788507472195663,0.053221962895400855,0.3695715970019381,0.14461538461538462,calm
2019-02-13,0.0482485517066186,0.06623995527815117,0.3757807253709115,0.16939890710382513,calm
2019-02-14,0.04798941830787421,0.06671773076870471,0.3722986544201208,0.16547253497099965,calm
2019-02-15,0.04841948386861496,0.06572399352744962,0.36875728851507633,0.16530334014996592,calm
2019-02-19,0.04939977198819111,0.07133797873316612,0.36998446742432173,0.18624446714334356,calm
2019-02-20,0.047977289566015234,0.06423180390892627,0.37570949580188406,0.16326530612244897,calm
2019-02-21,0.04983154726989479,0.0846357067652482,0.38071088871653347,0.22290180088345227,calm
2019-02-22,0.050200410486185267,0.08921089526986514,0.3815636554456162,0.23217922606924643,calm
2019-02-25,0.05009244311541241,0.08945573678609728,0.37955681136846947,0.23024754153950489,calm
2019-02-26,0.05011563864315591,0.08790841176280817,0.37892921499461224,0.22865853658536583,calm
2019-02-27,0.04965333119337352,0.09203806350865444,0.38798687023530926,0.244331641285956,calm
2019-02-28,0.05023820614616479,0.1018031570745902,0.39360184955591,0.268762677484787,calm
2019-03-01,0.051771783871299666,0.1161409632861897,0.4081099424496706,0.31678486997635935,calm
2019-03-04,0.050510424674636296,0.10497899725298385,0.4071741642457536,0.2948717948717949,calm
2019-03-05,0.05018667687985704,0.11764484306816536,0.40541200220313833,0.3009774182676104,calm
2019-03-06,0.050154778265851616,0.1164360349030483,0.40387053157800884,0.2946127946127946,calm
2019-03-07,0.04970533382072223,0.11307193061086027,0.40228879224068004,0.286242852337706,calm
2019-03-08,0.04953822136626417,0.11795099618636803,0.4061334839016289,0.2987231182795699,calm
2019-03-11,0.049762133284093554,0.11499316782650207,0.4045450597195808,0.29305135951661637,calm
2019-03-12,0.049609293689759096,0.11827052970133675,0.4079116700728448,0.30650570087189805,calm
2019-03-13,0.050164168839414824,0.11400125225868667,0.40450922370335674,0.2954773869346734,calm
2019-03-14,0.04984766922029572,0.11748959519682205,0.41532340865588663,0.3286479250334672,calm
2019-03-15,0.05044282458860253,0.1286368929960255,0.41334971921105357,0.3396857238381812,calm
2019-03-18,0.0503582886876751,0.1281412038337983,0.41183363109905263,0.3350033400133601,calm
2019-03-19,0.04998279637833998,0.1374880602477358,0.42704837918108257,0.37337337337337334,calm
2019-03-20,0.050040914091683666,0.14527472593496643,0.44862919832996223,0.4256666666666667,calm
2019-03-21,0.04797874206994568,0.12871385033956756,0.4521190982023593,0.38994338994338995,calm
2019-03-22,0.047842685497010734,0.13473820058218963,0.4722172006315221,0.4294743845642049,calm
2019-03-25,0.04684089680771157,0.1488496266221701,0.4607710628504265,0.4207377866400798,calm
2019-03-26,0.04663744650466356,0.14924234485418306,0.4649711577341599,0.42563081009296155,calm
2019-03-27,0.046262320711236586,0.1412756133718703,0.45476643383135035,0.3970149253731343,calm
2019-03-28,0.04692363611271738,0.1329575280343619,0.44922940727730876,0.37939032471835654,calm
2019-03-29,0.04688379057797324,0.13883985501740895,0.4513465126686285,0.3922542204568024,calm
2019-04-01,0.046920197770124364,0.13925113731213196,0.4514514376573279,0.39351851851851855,calm
2019-04-02,0.046409787440485635,0.15605173179601142,0.44304326890083084,0.39147670961347875,calm
2019-04-03,0.046602489597873026,0.15719233905438676,0.44354316230457963,0.3947194719471947,calm
2019-04-04,0.046599148812940965,0.1574398142571277,0.44414860116127247,0.39828552588196503,calm
2019-04-05,0.046143385114233375,0.15359487717815953,0.44624565430297797,0.3949275362318841,calm
2019-04-08,0.04544164351048316,0.1444066133610704,0.4377350943804324,0.3570253372820007,calm
2019-04-09,0.04517096957952655,0.14033956911681866,0.43870243332647546,0.35042735042735046,calm
2019-04-10,0.045206259618374656,0.1419074369062921,0.4432177586826916,0.3645320197044335,calm
2019-04-11,0.04647167495518256,0.15227999260683403,0.4448923060015724,0.3937007874015748,calm
2019-04-12,0.04645574152167172,0.14960179911229116,0.44539934867115727,0.39167486070140933,calm
2019-04-15,0.04613642884070159,0.14595139393535167,0.4439284331739473,0.3798297314996726,calm
2019-04-16,0.04698795653150783,0.1634515093175542,0.44735188643379287,0.42525351651946347,calm
2019-04-17,0.04708280675957279,0.17176353883162154,0.4424641214897717,0.4261437908496732,calm
2019-04-18,0.046938954430571334,0.1706951165014737,0.4426289106617773,0.42246163891609534,calm
2019-04-22,0.047027388364017306,0.17283606804671414,0.44323714522155844,0.4311806914546641,calm
2019-04-23,0.04562684715462335,0.16972578195999236,0.4501777559317448,0.43108504398826986,calm
2019-04-24,0.04548783749452448,0.16549890707031073,0.4542980375788618,0.431640625,calm
2019-04-25,0.045522278247165475,0.17071494066148335,0.452194258300054,0.4386991869918699,calm
2019-04-26,0.04497247023857116,0.1641866290029152,0.46110526469034774,0.43209876543209874,calm
2019-04-29,0.044202480805593254,0.15294400711347805,0.4707930694843059,0.4167478091528724,calm
2019-04-30,0.04425141342997626,0.15091569182062525,0.4710679769307993,0.4153696498054475,calm
2019-05-01,0.044388192481561,0.15215682672517103,0.462937799393702,0.4039520570132815,calm
2019-05-02,0.0448349404742431,0.16139451101802982,0.4633853133953359,0.42783171521035596,calm
2019-05-03,0.04635952793442336,0.1816616398504893,0.46192778305589927,0.48173294536049144,calm
2019-05-06,0.04642718672379287,0.18430908668514778,0.4631174908179497,0.4919250645994832,calm
2019-05-07,0.046476780584988525,0.1784358173554669,0.46129792576574874,0.4743465634075508,calm
2019-05-08,0.04652616194297799,0.1794288738339952,0.4588795766897943,0.47259832366215343,calm
2019-05-09,0.04615401418582165,0.17596392629954855,0.4622529820912854,0.4676328502415459,calm
2019-05-10,0.04588515811441841,0.173566002377443,0.4590622598731213,0.45785070785070786,calm
2019-05-13,0.04614646673455223,0.16306458605375823,0.46266444781821475,0.44423015107682423,calm
2019-05-14,0.04487953769614406,0.14984478206644034,0.4648402059602915,0.4136159280667951,calm
2019-05-15,0.04297310514579038,0.14008762290529803,0.4674409092364817,0.36862367661212697,calm
2019-05-16,0.04303166209325247,0.13830832920213187,0.47167985980194366,0.37756410256410255,calm
2019-05-17,0.0419864383317113,0.1289277938170847,0.4666946319184329,0.34742235030419466,calm
2019-05-20,0.04140600283214604,0.12181478321986476,0.465007754902233,0.3352527191298784,calm
2019-05-21,0.041427650711122234,0.12265009525534605,0.46494899024081426,0.336529242569511,calm
2019-05-22,0.04071501568519965,0.11612697691068723,0.4639536306961419,0.3227969348659004,calm
2019-05-23,0.040152521099046594,0.1115982181839847,0.47060941605717715,0.32791068580542265,calm
2019-05-24,0.03980047757387241,0.10783823851500185,0.4695877729561622,0.3186743148502231,calm
2019-05-28,0.03837857716656112,0.0989546941582589,0.4555832247499005,0.27857370264247056,calm
2019-05-29,0.0384812701785264,0.10208898077720234,0.4570767070082832,0.28466921119592875,calm
2019-05-30,0.03949125235854902,0.11092209696775605,0.4588480770734208,0.30028598665395617,calm
2019-05-31,0.0399571925365787,0.10687936913974647,0.4708527815456247,0.3244444444444445,calm
2019-06-03,0.040751134846924636,0.11604190016063247,0.47388856115713063,0.3517285125277514,calm
2019-06-04,0.040926425619727556,0.11383459858607767,0.4720868823409909,0.3437896070975919,calm
2019-06-05,0.040460079086755106,0.11430905100567723,0.47176618707132467,0.3406141183918962,calm
2019-06-06,0.0404705451149654,0.1181269474803666,0.47139452215497496,0.34471853257432006,calm
2019-06-07,0.0413813774082478,0.14395575954405115,0.4759475150681287,0.39684044233807264,calm
2019-06-10,0.04119010223000777,0.14341346779588982,0.4835645518986014,0.4065656565656566,calm
2019-06-11,0.04014171059237051,0.1311070142249073,0.48248124965766176,0.37685272784610535,calm
2019-06-12,0.04013758771521318,0.12968588643057632,0.4813725083188925,0.3739760554505356,calm
2019-06-13,0.040504418571673764,0.13329436689388346,0.4818295104027531,0.3843248347497639,calm
2019-06-14,0.040281323025307444,0.14129572131585916,0.4793913311392774,0.3889937106918239,calm
2019-06-17,0.04030517990698144,0.14714952434557033,0.4814680122981982,0.40182218033301914,calm
2019-06-18,0.04160688758656908,0.1709744496166498,0.4565272083756877,0.4001883239171375,calm
2019-06-19,0.04235808063590507,0.1792429052645979,0.4562717524382479,0.4179993728441518,calm
2019-06-20,0.046135207436925334,0.20071137850816725,0.4477055851420467,0.48433583959899745,calm
2019-06-21,0.04629584665289641,0.19634286102302662,0.4406456735833738,0.4625978090766823,calm
2019-06-24,0.046002047445397654,0.20636634821092165,0.4510062370407866,0.4996873045653534,transitional
2019-06-25,0.04644934404784114,0.20972904211382498,0.4451690915195028,0.4939081537019681,calm
2019-06-26,0.047237254267672474,0.23768322768289823,0.4529725187515429,0.5465043695380775,transitional
2019-06-27,0.04738614127330695,0.23287748658519908,0.446757560893019,0.5288431555971312,transitional
